DateTime,Item_A,Item_B,Frequancy
2017-11-02,"Hot chocolate",Sandwich,2
2017-11-02,Cake,"Spanish Brunch",2
2017-11-02,Juice,"Spanish Brunch",2
2017-11-02,Cake,"The Nomad",2
2017-11-02,Cake,Juice,2
2017-11-02,Alfajores,Cake,2
2017-11-02,"Art Tray",Cake,2
2017-02-13,Bread,Medialuna,2
2017-02-13,Alfajores,Medialuna,2
2017-02-13,Cake,Tea,2
2017-02-16,"Chicken Stew","Hot chocolate",2
2017-02-16,"Hot chocolate",Juice,2
2017-02-16,Tea,Toast,2
2017-02-16,"Hot chocolate",Toast,2
2017-02-16,Cake,Sandwich,2
2017-02-16,Brownie,Sandwich,2
2017-02-18,"Spanish Brunch",Tea,2
2017-02-18,Cake,"Spanish Brunch",2
2017-02-18,Brownie,"Spanish Brunch",2
2017-02-18,Brownie,Cake,2
2017-02-18,Pastry,Sandwich,2
2017-02-18,Coffee,Scandinavian,2
2017-02-18,Sandwich,Scandinavian,2
2017-02-18,Brownie,Coke,2
2017-02-18,Coffee,Coke,2
2017-02-18,Coffee,Muffin,2
2017-02-19,Medialuna,Pastry,2
2017-02-19,Bread,Cookies,2
2017-02-19,Bread,Toast,2
2017-02-19,Brownie,"Hot chocolate",2
2017-02-19,Alfajores,Tea,2
2017-02-19,Cake,"Coffee granules ",2
2017-02-20,Coffee,Scone,2
2017-02-20,Cake,Coffee,2
2017-02-22,Bread,Scone,2
2017-02-23,Bread,Juice,2
2017-02-23,Coffee,"Jammie Dodgers",2
2017-02-23,Juice,Muffin,2
2017-02-25,Coffee,Toast,2
2017-02-25,Coke,Tea,2
2017-02-25,Cake,"Hot chocolate",2
2017-02-27,Bread,Pastry,2
2017-02-28,Baguette,Pastry,2
2017-02-28,Coffee,Sandwich,2
2017-02-28,Coffee,Cookies,2
2017-02-03,Pastry,Tea,2
2017-04-03,Alfajores,Coffee,2
2017-04-03,Bread,Smoothies,2
2017-04-03,Bread,Tea,2
2017-06-03,Bread,Sandwich,2
2017-07-03,Bread,Cookies,2
2017-07-03,Cookies,Pastry,2
2017-10-03,Cake,Truffles,2
2017-10-03,Bread,Tea,2
2017-11-03,Coffee,Toast,2
2017-11-03,"Duck egg",Tea,2
2017-03-13,Coffee,"Spanish Brunch",2
2017-03-13,Sandwich,Tea,2
2017-03-13,"Afternoon with the baker",Coffee,2
2017-03-14,Coffee,Toast,2
2017-03-14,Coffee,Tea,2
2017-03-14,Cake,Juice,2
2017-03-15,Cake,Pastry,2
2017-03-15,Bread,Cake,2
2017-03-16,Bread,Tea,2
2017-03-23,Bread,Soup,2
2017-03-23,"Chicken Stew",Soup,2
2017-03-23,Cake,Coffee,2
2017-03-24,Coffee,Tiffin,2
2017-03-24,Sandwich,Soup,2
2017-03-24,Coffee,Soup,2
2017-03-25,Cake,Tea,2
2017-03-26,"Hot chocolate","Jammie Dodgers",2
2017-03-28,Coke,Sandwich,2
2017-03-29,Cookies,Tea,2
2017-03-29,Coffee,Truffles,2
2017-03-31,Pastry,Tea,2
2017-03-31,Coffee,"Jammie Dodgers",2
2017-03-31,Juice,Muffin,2
2017-03-31,Coffee,Muffin,2
2017-03-31,Coffee,Tiffin,2
2017-01-04,Juice,Truffles,2
2017-01-04,Coffee,Smoothies,2
2017-01-04,Bread,Smoothies,2
2017-01-04,Coffee,Muffin,2
2017-01-04,Bread,Muffin,2
2017-01-04,Muffin,Sandwich,2
2017-01-04,Coffee,Soup,2
2017-01-04,Bread,Soup,2
2017-02-04,Coffee,Medialuna,2
2017-02-04,Bread,"Farm House",2
2017-03-04,Cake,Tea,2
2017-05-04,Muffin,Tea,2
2017-05-04,Coffee,Muffin,2
2017-05-04,Coffee,Salad,2
2017-05-04,Cookies,Tea,2
2017-06-04,Bread,Tiffin,2
2017-06-04,Bread,Muffin,2
2017-07-04,"Mineral water",Sandwich,2
2017-08-04,Cake,"Hot chocolate",2
2017-08-04,Coffee,Toast,2
2017-09-04,Coffee,Tacos/Fajita,2
2017-09-04,Coffee,Toast,2
2017-08-01,Cake,Tiffin,2
2017-12-01,Tea,Toast,2
2017-01-13,Cake,"Vegan mincepie",2
2017-01-13,Coffee,"Vegan mincepie",2
2017-01-14,"Hearty & Seasonal",Tea,2
2017-01-14,Cake,"Hearty & Seasonal",2
2017-01-14,Alfajores,Cake,2
2017-01-17,Coffee,Truffles,2
2017-01-21,Juice,Scone,2
2017-01-21,Juice,Tea,2
2017-01-21,Brownie,"Hot chocolate",2
2017-01-21,"Hot chocolate",Tea,2
2017-01-24,Bread,Focaccia,2
2017-01-26,Cookies,Tea,2
2017-01-27,Bread,Tea,2
2017-01-28,Bakewell,Cake,2
2017-01-28,Bread,Jam,2
2017-01-29,Bread,"Hot chocolate",2
2017-01-29,Coffee,Soup,2
2017-01-29,Bakewell,"Hot chocolate",2
2017-01-30,Bread,Soup,2
2017-01-30,Coffee,Soup,2
2017-02-02,"Bare Popcorn",Coffee,2
2017-02-02,Coffee,Salad,2
2017-02-02,Coffee,"Extra Salami or Feta",2
2017-02-02,Coffee,"Spanish Brunch",2
2017-04-02,Tea,Truffles,2
2017-04-02,Coffee,"The Nomad",2
2017-04-02,Coffee,Granola,2
2017-04-02,Cookies,Scone,2
2017-04-02,Bread,Sandwich,2
2017-04-02,Bread,Tea,2
2017-04-02,Juice,Tea,2
2017-04-02,Soup,Tea,2
2017-05-02,Alfajores,Cake,2
2017-06-02,Bread,Coffee,2
2017-06-02,Brownie,Soup,2
2017-06-02,Medialuna,Soup,2
2017-06-02,Coffee,"Farm House",2
2017-06-02,Coffee,Scone,2
2017-08-02,"Mineral water",Sandwich,2
2017-09-02,Cake,Juice,2
2017-09-02,"Hot chocolate",Juice,2
2017-10-02,Scone,Tea,2
2017-10-02,Bread,Tea,2
2017-10-02,Soup,Tea,2
2017-10-02,Cake,Soup,2
2017-10-02,Cake,Scone,2
2017-10-02,Alfajores,Juice,2
2017-10-02,Alfajores,Cookies,2
2017-10-02,Coffee,Scone,2
2017-11-02,Cake,"Nomad bag",2
2017-11-02,Coffee,"Nomad bag",2
2017-11-02,Bread,"Nomad bag",2
2017-12-02,Bread,Brownie,2
2017-12-02,Alfajores,Coffee,2
2017-02-13,Coffee,Coke,2
2017-02-14,Alfajores,Tea,2
2017-02-14,Cake,Tea,2
2017-02-15,Alfajores,"Hot chocolate",2
2017-02-17,"Hot chocolate",Juice,2
2017-02-17,Coffee,Juice,2
2017-02-17,Chocolates,Coffee,2
2017-02-17,Chocolates,"Hot chocolate",2
2017-02-17,"Hot chocolate","Jammie Dodgers",2
2017-02-18,Alfajores,Juice,2
2017-02-18,"Jammie Dodgers",Juice,2
2017-02-18,"Chicken Stew",Tea,2
2017-02-18,"Chicken Stew","Spanish Brunch",2
2017-02-18,Bread,Muffin,2
2017-02-18,Juice,"Spanish Brunch",2
2017-02-18,"Chicken Stew",Sandwich,2
2017-02-18,"Chicken Stew",Juice,2
2017-02-19,Brownie,Juice,2
2017-02-19,Brownie,"Vegan mincepie",2
2017-02-19,Alfajores,"Vegan mincepie",2
2017-02-19,"Hot chocolate","Vegan mincepie",2
2017-02-19,Juice,"Vegan mincepie",2
2017-02-19,Coffee,"Hot chocolate",2
2017-02-19,Juice,Tea,2
2017-02-19,Coffee,Tiffin,2
2017-02-19,Brownie,Medialuna,2
2017-02-19,Coffee,"Mineral water",2
2017-02-19,Medialuna,Tea,2
2017-02-19,Tea,Toast,2
2017-02-19,Bread,Scone,2
2017-02-21,Coffee,Medialuna,2
2017-02-22,Bread,"Chicken Stew",2
2017-02-23,Bread,Brownie,2
2017-02-23,Cookies,Juice,2
2017-02-25,Coffee,Juice,2
2017-02-26,Coffee,Toast,2
2017-02-26,Salad,Soup,2
2017-02-26,"Art Tray",Soup,2
2017-02-26,"Jammie Dodgers",Sandwich,2
2017-02-26,Sandwich,Tiffin,2
2017-02-26,Scone,Tea,2
2017-02-28,Pastry,Tea,2
2017-02-28,"Hot chocolate",Tea,2
2017-02-03,Coffee,Toast,2
2017-02-03,Coffee,Cookies,2
2017-03-03,Cake,Juice,2
2017-03-03,Coffee,Juice,2
2017-03-03,Cake,Cookies,2
2017-04-03,Coffee,"Spanish Brunch",2
2017-04-03,Brownie,Scone,2
2017-06-03,Coffee,Cookies,2
2017-06-03,Bread,Soup,2
2017-07-03,Coffee,Granola,2
2017-07-03,Bread,"Spanish Brunch",2
2017-09-03,Bread,Pastry,2
2017-09-03,Coffee,Sandwich,2
2017-11-03,Cake,"Jammie Dodgers",2
2017-12-03,Cake,Soup,2
2017-12-03,Coffee,Soup,2
2017-03-13,Coffee,Muffin,2
2017-03-13,Cookies,Tea,2
2017-03-13,Salad,Tea,2
2017-03-14,Coffee,"Jammie Dodgers",2
2017-03-14,Coffee,Sandwich,2
2017-03-14,Coffee,Cookies,2
2017-03-17,Cake,Tea,2
2017-03-17,Cake,Cookies,2
2017-03-18,Scone,Tiffin,2
2017-03-19,Bread,Muffin,2
2017-03-21,Bread,"Spanish Brunch",2
2017-03-21,Bread,Sandwich,2
2017-03-21,Bread,"Farm House",2
2017-03-21,Sandwich,Soup,2
2017-03-21,Coffee,Soup,2
2017-03-23,Medialuna,Pastry,2
2017-03-24,Bread,"Spanish Brunch",2
2017-03-26,Coke,Juice,2
2017-03-27,Scone,Tea,2
2017-03-28,Coffee,Toast,2
2017-03-29,"Raw bars",Tea,2
2017-03-30,Bread,Tea,2
2017-03-30,Cake,Truffles,2
2017-03-30,Coffee,"Spanish Brunch",2
2017-03-31,Coffee,"Spanish Brunch",2
2017-03-31,Coffee,Salad,2
2017-03-31,"Extra Salami or Feta",Salad,2
2017-03-31,Coffee,"Extra Salami or Feta",2
2017-01-04,Cake,Cookies,2
2017-01-04,Brownie,Coffee,2
2017-02-04,Coffee,Pastry,2
2017-02-04,Coffee,Tea,2
2017-02-04,Bread,Cake,2
2017-02-04,Cake,Cookies,2
2017-03-04,Cookies,Tea,2
2017-05-04,Bread,"Hot chocolate",2
2017-05-04,Bread,Jam,2
2017-05-04,Bread,"Christmas common",2
2017-05-04,Bread,Tiffin,2
2017-07-04,Baguette,Coffee,2
2017-08-04,Tacos/Fajita,Tea,2
2017-09-04,Coffee,"Extra Salami or Feta",2
2017-08-01,Bread,"The Nomad",2
2017-08-01,Coffee,Frittata,2
2017-01-14,Alfajores,Toast,2
2017-01-14,Coffee,Juice,2
2017-01-14,"Hearty & Seasonal",Sandwich,2
2017-01-15,Bread,"Jammie Dodgers",2
2017-01-15,Bread,Toast,2
2017-01-15,Alfajores,Tea,2
2017-01-19,Cake,"Hot chocolate",2
2017-01-19,Cake,Pastry,2
2017-01-21,Coffee,Pastry,2
2017-01-21,Coffee,Coke,2
2017-01-21,Cake,Juice,2
2017-01-21,Cake,Scone,2
2017-01-22,Cake,Pastry,2
2017-01-23,"Hot chocolate",Toast,2
2017-01-23,Cookies,"Hot chocolate",2
2017-01-24,Coffee,Medialuna,2
2017-01-24,Bread,Medialuna,2
2017-01-24,Bread,Cookies,2
2017-01-24,Cake,Coffee,2
2017-01-25,Cake,Tea,2
2017-01-25,Cake,Coffee,2
2017-01-26,Soup,Tea,2
2017-01-27,Coffee,Toast,2
2017-01-27,Cake,"Hot chocolate",2
2017-01-27,Cake,Tea,2
2017-01-29,Bread,Granola,2
2017-01-29,Alfajores,Medialuna,2
2017-01-02,Bread,Toast,2
2017-01-02,Coffee,Cookies,2
2017-02-02,Alfajores,Coffee,2
2017-02-02,Cake,Juice,2
2017-03-02,Tea,Toast,2
2017-03-02,Coffee,Scone,2
2017-04-02,Coffee,Truffles,2
2017-04-02,Tshirt,"Valentine's card",2
2017-05-02,"Hot chocolate",Medialuna,2
2017-05-02,"Hot chocolate",Scone,2
2017-05-02,"Hot chocolate","Spanish Brunch",2
2017-05-02,Alfajores,Cookies,2
2017-05-02,Bread,Cookies,2
2017-05-02,Alfajores,Sandwich,2
2017-05-02,Cookies,Sandwich,2
2017-06-02,Alfajores,Coffee,2
2017-08-02,Sandwich,Soup,2
2017-08-02,Soup,Tea,2
2017-08-02,Brownie,Coffee,2
2017-10-02,Alfajores,Sandwich,2
2017-10-02,Cookies,Sandwich,2
2017-10-02,Juice,Sandwich,2
2017-10-02,Bread,Sandwich,2
2017-11-02,Pastry,Toast,2
2017-02-13,Cake,Truffles,2
2017-02-13,"Chicken Stew",Coffee,2
2017-02-13,"Chicken Stew",Cookies,2
2017-02-14,Bread,Toast,2
2017-02-15,Pastry,Tea,2
2017-02-15,Tea,"The Nomad",2
2017-02-15,Coffee,"The Nomad",2
2017-02-15,Coffee,"Jammie Dodgers",2
2017-02-16,Brownie,Cookies,2
2017-02-16,"Afternoon with the baker",Cookies,2
2017-02-18,Coffee,Eggs,2
2017-02-18,Coffee,Granola,2
2017-02-19,Jam,Tea,2
2017-02-19,"Duck egg",Tea,2
2017-02-19,Cake,"Spanish Brunch",2
2017-02-19,Alfajores,Cake,2
2017-02-20,Sandwich,Scone,2
2017-02-20,Bread,Scone,2
2017-02-20,Bread,Sandwich,2
2017-02-20,Bread,"The Nomad",2
2017-02-20,Juice,Tea,2
2017-02-21,Coffee,Salad,2
2017-02-22,Alfajores,Bread,2
2017-02-22,Sandwich,Truffles,2
2017-02-22,Salad,Sandwich,2
2017-02-22,Coffee,Tea,2
2017-02-26,Cake,Medialuna,2
2017-02-26,Baguette,Coffee,2
2017-02-27,Bread,Tea,2
2017-02-28,Cookies,Tea,2
2017-02-28,Sandwich,Tea,2
2017-02-28,"Hot chocolate",Sandwich,2
2017-02-28,Alfajores,Coffee,2
2017-02-28,"Spanish Brunch",Tea,2
2017-02-28,Alfajores,Tea,2
2017-02-28,Alfajores,Bread,2
2017-02-28,Bread,"Spanish Brunch",2
2017-01-03,Alfajores,Coffee,2
2017-01-03,Juice,Pastry,2
2017-01-03,Alfajores,Pastry,2
2017-04-03,Brownie,Coke,2
2017-04-03,Brownie,Tea,2
2017-05-03,Coffee,"The Nomad",2
2017-05-03,Cake,Pastry,2
2017-06-03,Coffee,Salad,2
2017-07-03,Cake,"Hot chocolate",2
2017-07-03,Cake,Sandwich,2
2017-07-03,"Hot chocolate",Sandwich,2
2017-08-03,Coffee,Truffles,2
2017-09-03,Cake,Truffles,2
2017-09-03,"Spanish Brunch",Truffles,2
2017-09-03,Cake,"Spanish Brunch",2
2017-10-03,Cake,Tea,2
2017-10-03,Sandwich,Tea,2
2017-10-03,Coffee,"Spanish Brunch",2
2017-11-03,Coffee,"Spanish Brunch",2
2017-11-03,Brownie,Coffee,2
2017-11-03,Bread,Brownie,2
2017-11-03,Coffee,Granola,2
2017-12-03,Bread,Brownie,2
2017-03-14,Bread,Coffee,2
2017-03-14,Bread,Pastry,2
2017-03-16,Cookies,"Hot chocolate",2
2017-03-16,Brownie,"Hot chocolate",2
2017-03-16,Bread,"Hot chocolate",2
2017-03-16,Coffee,Tea,2
2017-03-17,Coffee,Juice,2
2017-03-19,Cake,Scone,2
2017-03-19,Bread,Cake,2
2017-03-20,Bread,Toast,2
2017-03-20,Bread,"Hot chocolate",2
2017-03-20,Bread,Tea,2
2017-03-22,"Spanish Brunch",Tea,2
2017-03-22,Coffee,Salad,2
2017-03-22,Coffee,"Spanish Brunch",2
2017-03-23,Bread,Pastry,2
2017-03-24,Coffee,Pastry,2
2017-03-24,Bread,"Chicken Stew",2
2017-03-24,Bread,Eggs,2
2017-03-25,Cake,Scandinavian,2
2017-03-25,Cake,"Hot chocolate",2
2017-03-26,Bread,Coke,2
2017-03-26,Bread,Soup,2
2017-03-29,"Art Tray",Coffee,2
2017-03-29,Coffee,Juice,2
2017-03-31,Bread,Coke,2
2017-03-31,Bread,Salad,2
2017-03-31,Bread,"Extra Salami or Feta",2
2017-03-31,Baguette,Bread,2
2017-01-04,Coffee,Toast,2
2017-01-04,Coffee,"Spanish Brunch",2
2017-01-04,Coffee,Tiffin,2
2017-02-04,Coffee,Juice,2
2017-02-04,Bread,Tea,2
2017-02-04,Cake,Smoothies,2
2017-03-04,Coffee,"Coffee granules ",2
2017-03-04,Coffee,Cookies,2
2017-03-04,Alfajores,Tea,2
2017-04-04,Cake,Smoothies,2
2017-05-04,Coffee,Tiffin,2
2017-06-04,Tea,Tiffin,2
2017-06-04,Crisps,Sandwich,2
2017-06-04,Alfajores,Sandwich,2
2017-06-04,Coke,Sandwich,2
2017-06-04,Sandwich,Smoothies,2
2017-06-04,Alfajores,Coffee,2
2017-07-04,Bread,Cake,2
2017-08-04,"Argentina Night",Tea,2
2017-08-04,"Afternoon with the baker",Tea,2
2017-08-04,"Afternoon with the baker","Argentina Night",2
2017-08-01,Muffin,"The Nomad",2
2017-08-01,"The Nomad",Truffles,2
2017-08-01,Muffin,Truffles,2
2017-11-01,Cake,Tea,2
2017-01-14,Cookies,Scone,2
2017-01-15,Bread,Granola,2
2017-01-15,Bread,"Hearty & Seasonal",2
2017-01-15,Bread,Truffles,2
2017-01-15,Bread,"Mineral water",2
2017-01-16,Cookies,"Hot chocolate",2
2017-01-18,Muffin,Tea,2
2017-01-18,Pastry,Tea,2
2017-01-19,Coffee,Juice,2
2017-01-19,Juice,Medialuna,2
2017-01-21,"Hot chocolate",Scone,2
2017-01-22,Bread,Pastry,2
2017-01-23,Coffee,"Extra Salami or Feta",2
2017-01-23,Coffee,Medialuna,2
2017-01-28,"Chicken Stew",Sandwich,2
2017-01-28,Bread,"Hot chocolate",2
2017-01-29,Cake,Coffee,2
2017-01-02,Coffee,Pastry,2
2017-02-02,Alfajores,Tea,2
2017-02-02,Fudge,Tea,2
2017-02-02,"Chicken Stew",Tea,2
2017-02-02,"Spanish Brunch",Tea,2
2017-03-02,Bread,Eggs,2
2017-04-02,"Hot chocolate",Tea,2
2017-05-02,Sandwich,Scone,2
2017-06-02,Cake,Tea,2
2017-06-02,Coffee,Tea,2
2017-06-02,Bread,Sandwich,2
2017-06-02,Bread,Fudge,2
2017-09-02,Bread,Cookies,2
2017-02-16,"Hot chocolate",Sandwich,2
2017-02-17,Cookies,Tea,2
2017-02-20,Bread,Tea,2
2017-02-23,"Mineral water",Soup,2
2017-02-24,"Mineral water",Sandwich,2
2017-02-25,Bread,Jam,2
2017-02-25,Coffee,"The Nomad",2
2017-02-25,"Chicken Stew",Coffee,2
2017-02-25,Bread,Cookies,2
2017-02-26,Bread,Tea,2
2017-04-03,Pastry,Scone,2
2017-04-03,Coffee,Muffin,2
2017-06-03,Pastry,Tea,2
2017-06-03,"Chicken Stew",Coffee,2
2017-08-03,Pastry,Tea,2
2017-08-03,Bread,Tea,2
2017-10-03,Bread,"Spanish Brunch",2
2017-10-03,Cake,Cookies,2
2017-10-03,Coffee,Medialuna,2
2017-12-03,Bread,"Vegan mincepie",2
2017-12-03,Cake,"Vegan mincepie",2
2017-12-03,Coffee,"Vegan mincepie",2
2017-03-13,Coffee,Cookies,2
2017-03-18,Coffee,Salad,2
2017-03-18,Salad,Sandwich,2
2017-03-18,Bread,Juice,2
2017-03-22,Coffee,Pastry,2
2017-03-23,Coffee,Cookies,2
2017-03-23,Bread,"Spanish Brunch",2
2017-03-23,Coffee,"Spanish Brunch",2
2017-03-23,Bread,Juice,2
2017-03-23,Coffee,"Nomad bag",2
2017-03-24,Bread,Tiffin,2
2017-03-24,Coffee,Truffles,2
2017-03-24,Coffee,Juice,2
2017-03-25,Bread,Scandinavian,2
2017-03-25,Coffee,Cookies,2
2017-03-25,Coffee,Soup,2
2017-03-26,Coffee,"Extra Salami or Feta",2
2017-03-26,Coffee,Toast,2
2017-03-26,Brownie,Sandwich,2
2017-03-28,Sandwich,Tea,2
2017-03-28,Cookies,Tea,2
2017-03-29,Bread,"Chicken Stew",2
2017-03-29,Bread,Soup,2
2017-03-29,Coffee,Soup,2
2017-01-04,Pastry,Truffles,2
2017-03-04,Coffee,Granola,2
2017-04-04,Coffee,Pastry,2
2017-05-04,Juice,"Mineral water",2
2017-07-04,Coffee,Tiffin,2
2017-08-04,Bread,Muffin,2
2017-08-01,Bread,"Hearty & Seasonal",2
2017-11-01,"Hot chocolate",Medialuna,2
2017-11-01,Coffee,Pastry,2
2017-12-01,Bread,Pastry,2
2017-12-01,Pastry,Tea,2
2017-01-15,Bread,Brownie,2
2017-01-19,Alfajores,Tea,2
2017-01-19,Bread,Soup,2
2017-01-22,Alfajores,Bread,2
2017-01-27,Bakewell,Tea,2
2017-01-29,"Hot chocolate",Toast,2
2017-01-29,Bread,"Chicken Stew",2
2017-01-30,Coffee,Cookies,2
2017-01-02,Coffee,Juice,2
2017-04-02,Salad,Tea,2
2017-05-02,Bread,"Hot chocolate",2
2017-09-02,Bread,Pastry,2
2017-09-02,Coffee,"Extra Salami or Feta",2
2017-10-02,Coffee,Soup,2
2017-11-02,Cake,Toast,2
2017-11-02,Bread,Toast,2
2017-02-13,Bread,Tea,2
2017-02-18,Sandwich,Tea,2
2017-02-19,Bread,Smoothies,2
2017-02-19,Coffee,Granola,2
2017-02-19,Alfajores,Smoothies,2
2017-02-20,Alfajores,Coffee,2
2017-02-20,Coffee,Pastry,2
2017-02-22,Scone,Tea,2
2017-02-23,Cake,Tea,2
2017-02-24,Coffee,Juice,2
2017-02-24,Tea,Toast,2
2017-02-25,Brownie,Coffee,2
2017-02-26,Tea,"The Nomad",2
2017-01-03,Cake,Toast,2
2017-01-03,Cake,Juice,2
2017-03-03,Bread,Tiffin,2
2017-04-03,"Hot chocolate",Tea,2
2017-04-03,"Chicken Stew",Coke,2
2017-05-03,Cake,Juice,2
2017-07-03,Salad,"Spanish Brunch",2
2017-07-03,Soup,"Spanish Brunch",2
2017-07-03,Coffee,"Farm House",2
2017-08-03,Sandwich,Truffles,2
2017-08-03,Bread,Sandwich,2
2017-08-03,Sandwich,Tea,2
2017-08-03,Sandwich,Scone,2
2017-08-03,Cake,Sandwich,2
2017-11-03,Jam,Tea,2
2017-11-03,Fudge,Tea,2
2017-11-03,Bread,Sandwich,2
2017-11-03,"Drinking chocolate spoons ",Sandwich,2
2017-11-03,Brownie,Sandwich,2
2017-11-03,Coffee,"Duck egg",2
2017-03-16,Coffee,Medialuna,2
2017-03-17,Brownie,Cake,2
2017-03-19,"Chicken Stew",Coffee,2
2017-03-21,Bread,Scandinavian,2
2017-03-21,Sandwich,Tea,2
2017-03-22,Brownie,Coffee,2
2017-03-25,"Drinking chocolate spoons ","Hot chocolate",2
2017-03-25,"Hot chocolate",Pastry,2
2017-03-25,Cake,Juice,2
2017-03-26,Brownie,Cake,2
2017-03-28,Coffee,Cookies,2
2017-03-29,Bread,"Drinking chocolate spoons ",2
2017-03-31,Coffee,Coke,2
2017-03-31,Coffee,Soup,2
2017-03-31,Coke,Soup,2
2017-03-31,Bread,Scone,2
2017-03-31,"Hot chocolate",Scone,2
2017-01-04,Coke,Sandwich,2
2017-01-04,Coffee,Coke,2
2017-01-04,"Chicken Stew",Coffee,2
2017-01-04,Coffee,"Extra Salami or Feta",2
2017-04-04,Juice,Tea,2
2017-05-04,Cake,Cookies,2
2017-05-04,Coke,Juice,2
2017-05-04,Juice,Tiffin,2
2017-08-04,Coffee,Pastry,2
2017-08-04,Coffee,Cookies,2
2017-08-04,"Spanish Brunch","The Nomad",2
2017-09-01,Coffee,Toast,2
2017-12-01,Cake,Coffee,2
2017-12-01,Cake,Tea,2
2017-01-21,Scone,Tiffin,2
2017-01-21,Tea,Tiffin,2
2017-01-22,Brownie,Coffee,2
2017-01-24,Salad,Tea,2
2017-01-24,"Spanish Brunch",Tea,2
2017-01-27,Coffee,Soup,2
2017-01-29,Coffee,"The Nomad",2
2017-01-29,Coffee,"Farm House",2
2017-08-01,"Jammie Dodgers",Sandwich,1
2017-08-01,Cookies,Sandwich,1
2017-08-01,"Hot chocolate",Tea,1
2017-09-01,Bread,Scone,1
2017-09-01,Cookies,Scone,1
2017-09-01,Scone,Tea,1
2017-09-01,"Jammie Dodgers",Tea,1
2017-09-01,"Jammie Dodgers",Scone,1
2017-09-01,Bread,Coffee,1
2017-10-01,Cake,"Farm House",1
2017-10-01,Cake,Scandinavian,1
2017-10-01,Coffee,Scandinavian,1
2017-10-01,"Farm House",Scandinavian,1
2017-10-01,Cake,Toast,1
2017-10-01,Coffee,Toast,1
2017-10-01,Scandinavian,Toast,1
2017-10-01,"Farm House",Toast,1
2017-11-01,Bread,Pastry,1
2017-11-01,Sandwich,Tea,1
2017-11-01,Tiffin,Toast,1
2017-11-01,Tea,Toast,1
2017-11-01,Bread,Cookies,1
2017-11-01,Bread,"Farm House",1
2017-11-01,Cookies,"Farm House",1
2017-01-13,Salad,Tea,1
2017-01-13,Salad,Tiffin,1
2017-01-13,Bread,Tiffin,1
2017-01-13,Coffee,Tiffin,1
2017-01-13,Tea,Tiffin,1
2017-01-13,Cake,Tea,1
2017-01-13,Cake,Scone,1
2017-01-14,"Hot chocolate",Tiffin,1
2017-01-14,Cake,"Hot chocolate",1
2017-01-15,"Brioche and salami",Coffee,1
2017-01-15,Bread,"Brioche and salami",1
2017-01-15,Cake,Juice,1
2017-01-15,Cake,Scone,1
2017-01-15,Juice,Scone,1
2017-01-16,Cookies,Medialuna,1
2017-01-16,Coffee,Medialuna,1
2017-01-16,Bread,Brownie,1
2017-01-16,Bread,"Jammie Dodgers",1
2017-01-16,Alfajores,Medialuna,1
2017-01-17,Sandwich,Truffles,1
2017-01-18,Coffee,Medialuna,1
2017-01-18,Alfajores,Sandwich,1
2017-01-18,Salad,Tea,1
2017-01-18,Salad,Soup,1
2017-01-18,Coffee,Soup,1
2017-01-18,Coffee,Salad,1
2017-01-18,Coffee,Coke,1
2017-01-18,Coke,Tea,1
2017-01-19,Bread,Medialuna,1
2017-01-19,"Chicken Stew","Hot chocolate",1
2017-01-19,Medialuna,Tea,1
2017-01-19,Medialuna,Sandwich,1
2017-01-20,Coffee,Medialuna,1
2017-01-22,Coffee,Medialuna,1
2017-01-22,"Duck egg","Spanish Brunch",1
2017-01-23,"Chicken Stew",Coffee,1
2017-01-23,"Chicken Stew",Juice,1
2017-01-23,Coffee,Juice,1
2017-01-24,Focaccia,Scandinavian,1
2017-01-24,Coffee,Scandinavian,1
2017-01-24,Coffee,Muffin,1
2017-01-24,Muffin,Pastry,1
2017-01-24,Pastry,Tea,1
2017-01-24,Muffin,Tea,1
2017-01-24,Cake,Tea,1
2017-01-26,Jam,Pastry,1
2017-01-26,Bread,Pastry,1
2017-01-26,Bread,Jam,1
2017-01-27,"Chicken Stew",Coffee,1
2017-01-27,Cookies,Tea,1
2017-01-28,Alfajores,Coffee,1
2017-01-28,Alfajores,Bread,1
2017-01-28,Alfajores,Pastry,1
2017-01-28,Bread,Pastry,1
2017-01-28,"Hot chocolate",Pastry,1
2017-01-28,Bakewell,Pastry,1
2017-01-28,"Hot chocolate",Juice,1
2017-01-28,Bakewell,"Hot chocolate",1
2017-01-28,Tea,Toast,1
2017-01-28,Brownie,Frittata,1
2017-01-28,Frittata,Juice,1
2017-01-28,Bread,Juice,1
2017-01-28,Scone,Smoothies,1
2017-01-28,Juice,Smoothies,1
2017-01-28,Frittata,Smoothies,1
2017-01-28,Bread,Smoothies,1
2017-01-28,Brownie,Smoothies,1
2017-01-28,Coffee,Smoothies,1
2017-01-28,Juice,Scone,1
2017-01-28,Frittata,Scone,1
2017-01-28,Coffee,"Extra Salami or Feta",1
2017-01-28,"Extra Salami or Feta",Sandwich,1
2017-01-28,Cake,Coke,1
2017-01-29,Baguette,Bread,1
2017-01-31,Tea,Toast,1
2017-01-31,Coke,Salad,1
2017-01-31,Soup,Tea,1
2017-01-02,Bread,Cookies,1
2017-02-02,Cookies,Tea,1
2017-02-02,Juice,Sandwich,1
2017-02-02,Cookies,Sandwich,1
2017-02-02,Soup,Tea,1
2017-02-02,"Mineral water",Tea,1
2017-02-02,Cake,"Mineral water",1
